,target_mean
1552,3.22624402
1553,-0.42898448
1554,0.46778815
1555,2.13236456
1556,-3.02907644
1557,-1.86654268
1558,-0.75708394
1559,0.4426811
1560,-3.34023362
1561,-1.19167005
1562,0.63033614
1563,1.70166601
1564,2.17801868
1565,-1.00515296
1566,2.24608822
1567,-1.0881236
1568,1.41378015
1569,0.73892059
1570,-0.53407262
1571,-0.54069545
1572,-0.7996678099999999
1573,-2.82515469
1574,-1.67083999
1575,0.12979154
1576,0.49894797
1577,1.69583841
1578,0.02858439
1579,2.31462623
1580,2.19247937
1581,-1.80600896
1582,0.35199119
1583,0.38515472
1584,-1.16903787
1585,-1.91718712
1586,0.55359956
1587,0.76199439
1588,2.72903214
1589,2.84095544
1590,-1.36923381
1591,0.13091162
1592,2.51116455
1593,-0.4321568800000001
1594,0.44158567
1595,0.73564365
1596,-1.09561593
1597,-2.02031898
1598,-0.36812412
1599,-1.66929758
1600,0.03141437
1601,-0.17714904
1602,-0.02616516
1603,-1.90667298
1604,-0.43653533
1605,1.69459947
1606,1.62088461
1607,-0.82462937
1608,-0.74841918
1609,-0.13621068
1610,1.5715724499999997
1611,3.30256277
1612,-2.14770022
1613,0.30815698
1614,-0.56334474
1615,-0.15228207
1616,1.40211824
1617,-1.25198657
1618,-0.2326965
1619,-0.1719796199999999
1620,-0.1232656599999999
1621,-2.40802751
1622,-0.3972398
1623,-0.04224701
1624,-0.81586712
1625,1.07628435
1626,-0.31831781
1627,-0.45715203
1628,0.35084066
1629,1.75856159
1630,-0.37926499
1631,-0.35653126
1632,-0.07869745
1633,1.94802478
1634,0.35403251
1635,-0.12999164
1636,-0.06865359
1637,0.03173058
1638,-0.04560568
1639,-2.27334272
1640,-0.0949320199999999
1641,0.94084677
1642,0.55300801
1643,1.3005504
1644,-0.7990551
1645,-0.53704656
1646,-0.4490385399999999
1647,-2.61519243
1648,0.9193142399999998
1649,0.50466905
1650,2.29345901
1651,0.49504579
1652,-0.23260438
1653,0.12943038
1654,-2.12378051
1655,-1.38763073
1656,0.1877751
1657,1.1421661
1658,0.64952394
1659,-1.50060879
1660,-0.47285647
1661,0.73044996
1662,-0.17317083
1663,0.7885344
1664,-3.93026529
1665,0.8262671
1666,6.06522839
1667,-0.64558606
1668,-2.82162056
1669,1.0598683
1670,-2.761828
1671,-0.59414971
1672,-0.06540008
1673,0.73510881
1674,2.38858953
1675,-0.51563626
1676,-0.8364508
1677,0.83080808
1678,1.09155865
1679,-3.16173425
1680,0.30583624
1681,-1.6520608500000002
1682,-3.51311797
1683,-0.19138273
1684,-5.16632945
1685,-0.9302538
1686,-1.47374138
1687,0.25804856
1688,-0.4508466400000001
1689,-1.1629596
1690,-0.13317692
1691,0.21625644
1692,-0.57154088
1693,1.00629756
1694,0.36718786
1695,0.61048369
1696,-0.02732029
1697,0.0743806
1698,-0.58068031
1699,-0.58055589
1700,0.05400656
1701,0.3806622
1702,-1.6029312000000002
1703,-2.66577097
1704,0.0
1705,-2.41520603
1706,-0.60907542
1707,-33.21928095
1708,-0.19352279
1709,0.55265418
1710,4.38166163
1711,0.63972964
1712,-33.21928095
1713,-0.8654654
1714,-0.61327539
1715,-0.52162782
1716,5.89722426
1717,0.41659087
1718,0.02183355
1719,1.24847359
1720,-33.21928095
1721,-5.54278272
1722,-0.79008601
1723,-7.24810919
1724,-1.29050305
1725,2.8415784
1726,0.10466842
1727,1.16691894
1728,-33.21928095
1729,-1.40571171
1730,-0.40555563
1731,-1.42392664
1732,-1.53059028
1733,-0.768778
1734,0.27358904
1735,2.61462947
1736,-1.66155488
1737,1.23360131
1738,-0.64632908
1739,-0.80351447
1740,1.81381953
1741,0.07660604
1742,1.03234208
1743,0.27993976
1744,-0.67891556
1745,-0.03197995
1746,-0.26924175
1747,-4.94826925
1748,-2.03762715
1749,0.36934107
1750,-0.9731977
1751,1.81813896
1752,1.04749863
1753,1.7974491
1754,-1.61616191
1755,-2.16613697
1756,-1.34284788
1757,0.23487845
1758,0.79206856
1759,-1.55526052
1760,0.31026874
1761,-3.0668785100000004
1762,1.5264352
1763,-1.3220933
1764,-0.15574524
1765,1.24732726
1766,-0.22968575
1767,-0.5753084
1768,-0.01123697
1769,0.21929063
1770,-3.06807145
1771,-0.79200794
1772,-1.2063507
1773,0.10226456
1774,-0.12320038
1775,1.25686516
1776,-4.36951462
1777,-2.35286723
1778,-0.60145831
1779,3.32974446
1780,0.33526549
1781,-0.31343797
1782,0.36250608
1783,3.74556196
1784,-1.6236481499999995
1785,-0.52585588
1786,0.32381935
1787,0.56039539
1788,1.03820093
1789,0.47070107
1790,-0.18888891
1791,-2.32082578
1792,1.97579402
1793,-0.46624157
1794,-0.4865113199999999
1795,1.0831937
1796,0.64823212
1797,0.20565182
1798,0.56028021
1799,0.88723701
1800,0.07664815
1801,1.95615131
1802,0.64223264
1803,0.98865378
1804,2.40323729
1805,-0.38085492
1806,1.09411946
1807,3.12915266
1808,0.45558617
1809,0.4931947499999999
1810,-2.80312993
1811,-0.2777542
1812,-0.69335968
1813,0.28074551
1814,2.62634915
1815,-0.51011844
1816,-0.47492659
1817,-0.3929974199999999
1818,0.42135065
1819,1.14779582
1820,-0.05025362
1821,0.27516869
1822,0.71314977
1823,0.63374443
1824,2.35086618
1825,0.06502522
1826,0.63701135
1827,-0.8646804499999999
1828,-33.21928095
1829,2.91030464
1830,-1.16862719
1831,2.00189859
1832,-0.42215054
1833,-1.72105765
1834,-8.9947979
1835,1.00344207
1836,-1.96559984
1837,1.2104768500000005
1838,0.75552689
1839,1.06529887
1840,0.85698716
1841,-1.70716804
1842,0.65644726
1843,0.57394277
1844,-1.30782367
1845,-2.32354125
1846,2.09657326
1847,0.6817620900000001
1848,0.6433624999999998
1849,-2.49893817
1850,0.8767002400000001
1851,-1.48295638
1852,0.13264436
1853,0.1157314399999999
1854,-1.3218066
1855,-1.15416126
1856,-33.21928095
1857,2.47057296
1858,1.70604169
1859,0.70208659
1860,2.8537271899999994
1861,0.86847398
1862,-0.45324679
1863,-0.26790393
1864,-0.17805032
1865,-3.78428043
1866,1.24694991
1867,-0.38151884
1868,-0.45546963
1869,0.04252488
1870,0.06175207
1871,-0.76078262
1872,0.1754554
1873,-0.04577706
1874,1.64797463
1875,0.24968284
1876,0.46383739
1877,-1.78639822
1878,-1.86971351
1879,-0.7608713900000001
1880,0.0
1881,-0.64952118
1882,0.88365311
1883,-0.45523763
1884,-1.99445833
1885,-0.17551286
1886,-0.2749156
1887,2.96899242
1888,0.4776196
1889,1.51473867
1890,0.19850154
1891,-1.19626339
1892,1.43164488
1893,-4.92488369
1894,-3.89389932
1895,-4.35766864
1896,0.8518267300000001
1897,-0.26343106
1898,1.50004421
1899,0.68253987
1900,0.09381619
1901,-0.30922895
1902,-1.17647147
1903,2.39054396
1904,0.0
1905,0.39844036
1906,0.00597899
1907,-0.09854362
1908,0.33968422
1909,-0.13296743
1910,0.4617392299999999
1911,-0.86994426
1912,0.59774191
1913,0.51003983
1914,-2.53847224
1915,-4.19794761
1916,0.0
1917,-0.28961023
1918,-0.10564234
1919,-1.60944803
1920,0.0
1921,-1.84440747
1922,1.17348214
1923,1.47633536
1924,0.33464054
1925,4.89957649
1926,3.96555147
1927,1.61851925
1928,-2.00750296
1929,1.49013473
1930,0.72270324
1931,-7.96543412
1932,5.53473363
1933,0.81338895
1934,0.13971839
1935,-1.41720744
1936,-0.61764866
1937,-0.12077308
1938,-2.60556919
1939,2.69607412
1940,-33.21928095
1941,-2.5931639200000003
1942,-0.68261556
1943,0.27801235
1944,-0.2873054
1945,-0.92241608
1946,-0.22567747
1947,-2.8127688400000004
1948,-6.03019678
1949,-0.20018147
1950,0.5132345
1951,2.21784609
1952,-0.20413846
1953,0.4562341100000001
1954,0.00232976
1955,-1.24456233
1956,0.11832723
1957,-2.07914985
1958,-3.60024701
1959,0.6062964
1960,-0.79448682
1961,0.76589245
1962,3.32964021
1963,0.47107275
1964,-0.94183145
1965,-0.18593474
1966,0.83577729
1967,1.00661484
1968,-0.18297282
1969,-0.24034231
1970,-0.56847138
1971,-1.26401792
1972,0.70016924
1973,-1.31468918
1974,-1.12519012
1975,0.3392578
1976,0.72382576
1977,-4.53045293
1978,0.30815057
1979,-1.15294968
1980,-0.57535806
1981,1.28314645
1982,1.09356668
1983,-0.25377547
1984,-2.16538294
1985,-0.2236786
1986,-0.52889774
1987,-0.3275213
1988,0.12730849
1989,-1.62856981
1990,-2.87651695
1991,1.42493655
1992,-0.8868563
1993,-1.44269984
1994,0.0142368
1995,-0.02791149
1996,0.96994156
1997,0.04426272
1998,0.20256721
1999,0.12919742
2000,0.24109964
2001,0.95987454
2002,-0.44856643
2003,2.97690327
2004,1.13309992
2005,0.20864519
2006,0.71347567
2007,0.15575507
2008,0.38779232
2009,-0.7070125
2010,2.45530618
2011,-1.17642406
2012,-1.17246107
2013,0.06983179
2014,-33.21928095
2015,0.36019179
2016,-2.5268532
2017,-0.15950657
2018,0.20736679
2019,1.45820463
2020,2.03301506
2021,-0.68521729
2022,0.99287758
2023,2.03321278
2024,0.71122644
2025,1.49282604
2026,-0.1083138
2027,-0.0018204499999999
2028,-1.57020826
2029,-1.71703431
2030,-1.62385761
2031,-0.5308492
2032,-1.72682532
2033,-5.31878488
2034,-1.44529412
2035,2.35210587
2036,-3.04842221
2037,0.81358106
2038,-1.03243777
2039,0.68159667
2040,0.0
2041,-1.14840147
2042,0.38710247
2043,0.54923461
2044,-0.13210751
2045,1.00924774
2046,-0.25471654
2047,-1.28461827
2048,-1.47508049
2049,-0.1543164
2050,0.02905235
2051,-0.76072104
2052,0.33976556
2053,2.862074820000001
2054,-4.04255904
2055,0.2651577
2056,-0.42272908
2057,-0.83315088
2058,0.57044858
2059,0.36887464
2060,-0.45725566
2061,-0.34692439
2062,1.50714438
2063,0.2821381
2064,1.2552059
2065,1.37858732
2066,-2.63128752
2067,0.38618347
2068,0.37206994
2069,-33.21928095
2070,6.86998447
2071,0.06284412
2072,-33.21928095
2073,-0.67395941
2074,-0.37437405
2075,-0.61731885
2076,-4.04849777
2077,-0.07302407
2078,-1.32192809
2079,-2.51767959
2080,2.07061728
2081,-33.21928095
2082,0.43303302
2083,0.2885068
2084,1.38306954
2085,0.99072589
2086,-0.77636005
2087,-0.44787938
2088,2.36541026
2089,0.7128206
2090,2.39560666
2091,-0.36465558
2092,4.14114125
2093,2.13337771
2094,-0.41043435
2095,-0.7104402
2096,-1.10741675
2097,0.14888117
2098,0.31077594
2099,0.7676221
2100,0.42321551
2101,1.89267771
2102,-6.27927524
2103,1.9721073
2104,0.49127102
2105,0.4207461
2106,0.75219782
2107,-0.43978168
2108,0.08739107
2109,0.35832512
2110,-9.41785251
2111,2.08074233
2112,-0.52393855
2113,0.67778802
2114,-1.90976196
2115,0.10217384
2116,0.06847944
2117,0.14602584
2118,-0.0130901699999999
2119,-1.26898367
2120,0.4281032499999999
2121,-0.32684481
2122,0.06607757
2123,-0.07768557
2124,1.4326249
2125,-0.9724548
2126,0.55605158
2127,-0.64558811
2128,1.30044145
2129,0.16841554
2130,-0.79941302
2131,-0.4301602
2132,1.78820597
2133,-0.95788916
2134,-1.52038408
2135,1.81512989
2136,3.0831772
2137,-0.1710238
2138,-0.97696964
2139,0.79217872
2140,-1.87270794
2141,-3.1815129800000004
2142,-0.11705919
2143,0.84121373
2144,0.0550025
2145,-0.58912814
2146,-3.87683689
2147,-0.0157734
2148,-1.75096374
2149,-1.49736765
2150,-0.53970389
2151,0.43875889
2152,0.3929231100000001
2153,0.40809972
2154,2.09341514
2155,-0.52016794
2156,-2.0140207
2157,2.19766641
2158,1.62215693
2159,-0.35352403
2160,-0.5734729
2161,1.07169081
2162,0.1148141599999999
2163,1.84187764
2164,2.73341016
2165,-1.7316582599999997
2166,1.08116126
2167,1.00668369
2168,1.32433059
2169,0.87088558
2170,-0.21691586
2171,-0.63016889
2172,0.32484124
2173,-0.13636829
2174,4.66883168
2175,1.95630218
2176,1.77288224
2177,0.02431968
2178,0.59658997
2179,-0.76768209
2180,-1.59120907
2181,-0.13953213
2182,0.51429286
2183,0.76295601
2184,-0.7044631199999999
2185,-33.21928095
2186,0.35660679
2187,0.71703967
2188,1.6476663899999997
2189,4.39967482
2190,-2.62980568
2191,0.64869853
2192,0.39169655
2193,0.46212173
2194,-1.11486651
2195,-0.71044291
2196,0.0
2197,-0.41131778
2198,1.15697806
2199,-0.18901952
2200,0.64775031
2201,-2.40640625
2202,-0.42789027
2203,1.15572637
2204,0.5568336
2205,-1.0
2206,-0.90717516
2207,0.54606529
2208,0.23444876
2209,1.39773991
2210,-1.14865778
2211,1.10631064
2212,-0.30125039
2213,1.25097517
2214,-0.32370309
2215,-2.10703086
2216,1.39231742
2217,0.3867790199999999
2218,-0.71019285
2219,1.42843819
2220,0.48636255
2221,4.86370172
2222,-0.47145268
2223,2.00455329
2224,0.16712646
2225,-0.65720026
2226,0.7475067499999999
2227,0.82132775
2228,-0.6083346
2229,0.18680887
2230,-0.92840403
2231,0.8910285
2232,-0.21303768
2233,-0.32047854
2234,-0.47065414
2235,-2.05151801
2236,-0.80865656
2237,-0.43642752
2238,0.50149306
2239,0.20766682
2240,3.82435345
2241,1.02911533
2242,-1.07448921
2243,-1.14303604
2244,-33.21928095
2245,-0.47856381
2246,-3.03244621
2247,0.8076839400000001
2248,-33.21928095
2249,4.7295793
2250,0.67354535
2251,-0.15704376
2252,2.9498449300000003
2253,-7.68355611
2254,0.0
2255,0.60218141
2256,-4.68706069
2257,0.76149544
2258,1.10271444
2259,1.28202133
2260,-1.71915687
2261,1.04611407
2262,-0.37035329
2263,-1.7669114
2264,-3.57022585
2265,-0.98494552
2266,0.14333939
2267,0.5849625000000002
2268,-0.67434372
2269,-2.39772607
2270,-0.88942562
2271,1.09582181
2272,0.3075299
2273,-0.9733536
2274,0.16205716
2275,1.73072909
2276,-2.24379756
2277,-0.15845736
2278,-0.32278856
2279,-2.79186502
2280,-1.28183977
2281,1.26067804
2282,2.20234031
2283,-0.30273681
2284,-0.67852383
2285,0.15897978
2286,-0.96611054
2287,0.2957622
2288,4.49963866
2289,0.24259155
2290,-0.78870845
2291,4.02879726
2292,-0.21902528
2293,-4.22601474
2294,-0.31839937
2295,5.24465877
2296,-1.54406603
2297,-0.8784745799999999
2298,0.06303479
2299,-1.41811052
2300,-0.7668018400000001
2301,0.55220522
2302,-2.03720266
2303,0.74247991
2304,1.17275657
2305,-0.87177313
2306,0.0
2307,-0.07063833
2308,-1.19849685
2309,-0.09263598
2310,0.2584982
2311,0.9023697
2312,2.27722991
2313,-0.53786702
2314,-0.33200415
2315,-0.16479243
2316,0.19293711
2317,-0.6027148
2318,0.5702304
2319,0.55163268
2320,-0.84787278
2321,1.02737024
2322,0.34056306
2323,-1.73695496
2324,-1.4520968
2325,-0.06728471
2326,-1.69080066
2327,1.39816781
2328,0.9951805
2329,-0.20102246
2330,4.11429307
2331,0.68361755
2332,-2.5922799
2333,-2.37506179
2334,-1.20172146
2335,-1.05395699
2336,-1.33715348
2337,-0.64215741
2338,-0.2180839399999999
2339,-0.8238015999999999
2340,0.46672372
2341,-1.15219493
2342,-0.36259376
2343,-3.48876551
2344,-0.84114636
2345,1.15354694
2346,1.48964905
2347,0.56332967
2348,-0.31838217
2349,0.50618183
2350,0.40826179
2351,1.51969214
2352,0.18325178
2353,-3.6566555
2354,-4.10139795
2355,-3.69575019
2356,0.71671945
2357,-0.91809661
2358,-2.43043354
2359,-33.21928095
2360,-5.59700993
2361,-0.43362498
2362,2.75859815
2363,0.36233921
2364,-0.18093534
2365,-0.37691876
2366,0.27635976
2367,-3.0951871
2368,1.7286254100000005
2369,-0.50907426
2370,1.05610467
2371,0.41030301
2372,3.05019345
2373,5.631424460000001
2374,-0.37224585
2375,-0.4234734
2376,-1.66740204
2377,-0.96545726
2378,-0.84946157
2379,2.57270401
2380,0.30660556
2381,-0.60598418
2382,1.8469405400000003
2383,-0.48624345
2384,-0.03359259
2385,-2.23311889
2386,-1.96295401
2387,2.42498261
2388,-5.73782434
2389,-0.10156613
2390,0.96646966
2391,-1.70155128
2392,-1.39159502
2393,-0.93056264
2394,0.41775027
2395,-0.84054304
2396,0.29860598
2397,-0.54894988
2398,-0.75534092
2399,1.57351964
2400,0.014797
2401,0.49599232
2402,0.45348662
2403,-2.42957372
2404,0.7894449
2405,-0.19705828
2406,0.0
2407,-0.52478192
2408,0.65851692
2409,0.213865
2410,-0.42697436
2411,-1.25790256
2412,-1.46053245
2413,1.84738014
2414,1.19327588
2415,-0.93194256
2416,1.88530738
2417,-0.48729339
2418,2.46790226
2419,0.09886118
2420,1.74414285
2421,1.46929603
2422,1.88730244
2423,-2.73135172
2424,-33.21928095
2425,0.03453368
2426,0.1239724399999999
2427,-0.32013665
2428,-0.03256885
2429,0.57734596
2430,1.7372701200000005
2431,-3.838329700000001
2432,-1.8907297
2433,-0.86088195
2434,1.77635704
2435,-0.05670338
2436,1.4942679
2437,-0.9062227
2438,-1.3696570199999998
2439,4.06116755
2440,-0.90705888
2441,1.66148626
2442,6.02784335
2443,0.0
2444,0.18074313
2445,-0.18421627
2446,0.40262466
2447,0.0761749199999999
2448,0.35813346
2449,-2.18699032
2450,1.08726875
2451,-0.02156921
2452,-1.00458683
2453,1.14388244
2454,0.40908665
2455,3.18894208
2456,0.74335313
2457,1.9510904
2458,2.69386181
2459,2.20952342
2460,0.51007385
2461,-0.19225205
2462,-0.45455698
2463,-0.90473456
2464,-0.00053724
2465,0.59227518
2466,2.26472797
2467,-1.99858387
2468,0.7445451599999999
2469,-0.67423841
2470,-0.66809183
2471,4.17454273
2472,0.5060019
2473,0.11212995
2474,-0.76465672
2475,-2.94335399
2476,0.39953321
2477,-0.0190544
2478,0.28717998
2479,1.14629726
2480,-1.20531998
2481,-1.13180926
2482,2.07438473
2483,1.50562096
2484,4.23312842
2485,-2.56432188
2486,0.58606713
2487,-2.59921053
2488,-2.19721669
2489,0.59475112
2490,-0.75595054
2491,0.87932669
2492,-0.8781388099999999
2493,0.08479261
2494,1.63485021
2495,0.45370246
2496,-0.1051858
2497,1.49933109
2498,0.22859282
2499,4.10959051
2500,2.69953943
2501,1.33319872
2502,2.74912491
2503,0.97065547
2504,-2.72109919
2505,2.13694804
2506,0.8427462400000001
2507,0.24045026
2508,-0.69708217
2509,-0.17623803
2510,1.97274061
2511,0.76540296
2512,-3.31789926
2513,0.20797173
2514,-1.27060477
2515,2.94171705
2516,-3.41131868
2517,0.87674565
2518,0.28669135
2519,-3.73585167
2520,-0.83510278
2521,-0.93586081
2522,-1.15343417
2523,0.61925893
2524,0.70962141
2525,-33.21928095
2526,-2.7899378700000006
2527,-2.07377266
2528,1.78560013
2529,-5.18268554
2530,1.12503765
2531,-0.69569258
2532,-4.06463546
2533,1.86015703
2534,-0.82304191
2535,0.19986431
2536,-3.15011175
2537,-0.24854846
2538,1.87987492
2539,-4.02149756
2540,-0.73755168
2541,-0.3991877799999999
2542,-0.03364738
2543,-0.11155055
2544,0.38219215
2545,1.39924149
2546,-2.13555743
2547,2.88373356
2548,1.56430434
2549,0.43179643
2550,-0.07888613
2551,3.30633219
2552,-2.18653972
2553,1.02506521
2554,3.1416312
2555,0.84090657
2556,0.49496182
2557,-0.83370479
2558,0.4961481
2559,-3.68095253
2560,0.44374786
2561,-2.85782968
2562,0.1798734
2563,0.0
2564,1.87986203
2565,-0.76112693
2566,3.99106366
2567,-33.21928095
2568,-1.32649308
2569,0.35529088
2570,0.16362868
2571,-0.75836423
2572,0.40632535
2573,0.18591093
2574,-0.28260664
2575,2.07929277
2576,1.3839739300000002
2577,-0.60855212
2578,0.2151639499999999
2579,-0.25177751
2580,-0.42662361
2581,-0.12260009
2582,-2.76964681
2583,-0.00032514
2584,1.43520485
2585,-0.57248524
2586,-3.07658416
2587,-1.63272953
2588,0.15549548
2589,-0.55734308
2590,0.05338035
2591,-0.29079475
2592,1.90710991
2593,0.10695527
2594,-2.3591704
2595,-2.46329579
2596,1.04917713
2597,-0.63386433
2598,4.71191842
2599,-0.20190025
2600,0.44926915
2601,-0.94949069
2602,0.24446662
2603,0.3007454
2604,-0.70277361
2605,-1.16414888
2606,-1.55541914
2607,-0.12511633
2608,-0.13346416
2609,0.0
2610,-2.93559739
2611,0.06322595
2612,0.37033717
2613,-3.30319768
2614,5.91706838
2615,-1.2333563
2616,0.66689346
2617,0.14030585
2618,-1.70081432
2619,-0.95154111
2620,-0.16020135
2621,-2.06567277
2622,-0.03296682
2623,2.41016119
2624,0.93314151
2625,-0.8052065800000001
2626,-2.05697325
2627,0.33611706
2628,-0.99241095
2629,2.95448751
2630,1.6887454099999997
2631,0.62076938
2632,-0.77860914
2633,0.23040143
2634,0.68279198
2635,-0.50983871
2636,0.33220128
2637,-0.75224799
2638,-0.02018467
2639,-0.95959737
2640,0.06747997
2641,1.73542162
2642,-1.49593784
2643,-1.51148005
2644,-0.08113535
2645,-2.22714853
2646,0.26651783
2647,0.95915941
2648,0.84697918
2649,0.35897653
2650,0.13834235
2651,0.46015666
2652,-5.41556427
2653,-0.36749105
2654,3.29661764
2655,3.19230142
2656,0.02277908
2657,-1.89518548
2658,0.12951492
2659,-0.47665351
2660,1.95035424
2661,-0.09846509
2662,0.07277281
2663,6.977853130000001
2664,1.5959951600000002
2665,-0.92776906
2666,-2.57896633
2667,-0.22766656
2668,0.51629065
2669,4.78909933
2670,-1.87861829
2671,3.89511784
2672,2.42368937
2673,0.00380943
2674,-1.16990613
2675,1.64613923
2676,-0.02711321
2677,0.8040491700000001
2678,0.9247173
2679,2.39458933
2680,0.60353688
2681,0.76631359
2682,0.63150478
2683,-0.34980417
2684,-0.97390533
2685,-2.28881078
2686,1.82626338
2687,-3.21885702
2688,1.01020839
2689,-3.81401216
2690,4.0833602
2691,1.27556289
2692,4.0793707
2693,-11.32130805
2694,1.2034783
2695,-0.76692949
2696,0.49608331
2697,-2.25563175
2698,0.85301493
2699,0.65346199
2700,1.7149938999999998
2701,0.41565783
2702,-0.74540177
2703,2.07000972
2704,0.46067036
2705,0.39499785
2706,-0.01156924
2707,-1.23713853
2708,0.7346816300000001
2709,-0.87201819
2710,-3.6405419600000006
2711,2.55767119
2712,-0.41259665
2713,0.54112435
2714,-4.216572
2715,2.91215395
2716,0.5791828
2717,1.60022517
2718,-0.25666799
2719,-33.21928095
2720,-0.42357817
2721,0.2348689999999999
2722,-1.06271227
2723,0.34763221
2724,1.6476209699999995
2725,2.44583138
2726,0.53085767
2727,0.08691335
2728,-0.76046594
2729,0.72189815
2730,-1.24672846
2731,1.5473404
2732,0.50277236
2733,1.71445474
2734,-1.17391232
2735,-0.49600366
2736,-0.26967535
2737,0.40485386
2738,1.28419687
2739,0.34284234
